Ссылка,Адрес,Цена,Тип помещения,Площадь,Этаж,Этажей в доме,Телефон
https://cian.ru/rent/commercial/324196476/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, ул. Машиностроителей, 19",17000,Офис,17.0,5,6,+79191114069
https://cian.ru/rent/commercial/324202892/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Втузгородок, ул. Ботаническая, 19",105060,Офис,61.8,2,15,+79126627189
https://cian.ru/rent/commercial/324203603/,"Свердловская область, Екатеринбург, р-н Центр, ул. Малышева, 29",322560,Офис,153.6,4,5,+79126219079
https://cian.ru/rent/commercial/324207958/,"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Шарташский рынок, ул. Восточная, 7Г",43180,Свобод. назнач.,50.8,2,8,+79122911135
https://cian.ru/rent/commercial/324208410/,"Свердловская область, Екатеринбург, р-н Центр, ул. Сакко и Ванцетти, 67",5606600,Офис,3298.0,1,7,+79810786018
https://cian.ru/rent/commercial/324211168/,"Свердловская область, Екатеринбург, р-н Центр, ул. Красноармейская, 10",255060,Офис,196.2,8,22,+79126627189
https://cian.ru/rent/commercial/324211170/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, ул. Московская, 195",97500,Офис,65.1,9,12,+79126627189
https://cian.ru/rent/commercial/324218064/,"Свердловская область, Екатеринбург, р-н Центр, ул. Радищева, 6А",60000,Офис,45.0,2,16,+79122631484
https://cian.ru/rent/commercial/324220557/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, мкр. ВИЗ, ул. Металлургов, 46А",162000,Свобод. назнач.,81.0,1,9,+79122504919
https://cian.ru/rent/commercial/324227376/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Ботанический, ул. Крестинского, 44",55000,Офис,71.2,4,12,+79126103252
https://cian.ru/rent/commercial/324240061/,"Свердловская область, Екатеринбург, р-н Центр, ул. Белинского, 108",88332,Свобод. назнач.,68.0,8,24,+79827329924
https://cian.ru/rent/commercial/324240404/,"Свердловская область, Екатеринбург, р-н Центр, ул. Луначарского, 31",14300,Офис,14.3,10,10,+79827211647
https://cian.ru/rent/commercial/324255789/,"Свердловская область, Екатеринбург, р-н Центр, ул. Толмачева, 22",30000,Офис,35.0,4,5,+79826515063
https://cian.ru/rent/commercial/324261830/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, ул. Машинная, 1В",453620,Свобод. назнач.,245.2,1,14,+79126523421
https://cian.ru/rent/commercial/324261911/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, ул. Московская, 251",336250,Свобод. назнач.,134.5,1,20,+79126523421
https://cian.ru/rent/commercial/324266314/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, мкр. ВИЗ, ул. Кирова, 28",20800,Офис,32.0,3,3,+79826018486
https://cian.ru/rent/commercial/324267397/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, ул. Лукиных, 1Б",15000,Офис,18.0,1,1,+79193921476
https://cian.ru/rent/commercial/324268318/,"Свердловская область, Екатеринбург, р-н Центр, ул. Малышева, 36",39200,Офис,25.0,12,12,+79126306370
https://cian.ru/rent/commercial/324268333/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Вторчермет, ул. Титова, 19А",24552,Офис,24.0,3,3,+79126306370
https://cian.ru/rent/commercial/324268353/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Елизавет, ул. Бисертская, 132",20900,Офис,22.0,2,2,+79126306370
https://cian.ru/rent/commercial/324268371/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Елизавет, ул. Бисертская, 132",15010,Офис,15.0,2,2,+79126306370
https://cian.ru/rent/commercial/324268401/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Елизавет, ул. Бисертская, 132",16245,Офис,19.0,3,3,+79126306370
https://cian.ru/rent/commercial/324269009/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, ул. Щорса, 94Б",99000,Свобод. назнач.,110.0,1,1,+79122115925
https://cian.ru/rent/commercial/324331553/,"Свердловская область, Екатеринбург, р-н Центр, ул. Малышева, 29",354000,Офис,177.0,4,4,+79120504661
https://cian.ru/rent/commercial/324331577/,"Свердловская область, Екатеринбург, р-н Центр, ул. Малышева, 29",210000,Офис,105.0,4,4,+79120504661
https://cian.ru/rent/commercial/324331598/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Эльмаш, ул. Старых Большевиков, 3Д",49000,Офис,49.0,5,5,+79120504661
https://cian.ru/rent/commercial/324333349/,"Свердловская область, Екатеринбург, р-н Центр, просп. Ленина, 8",120771,Офис,63.9,3,10,+79826727878
https://cian.ru/rent/commercial/324338162/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Втузгородок, ул. Софьи Ковалевской, 3",19580,Офис,17.8,2,5,+79126418584
https://cian.ru/rent/commercial/324348230/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, ул. Кузнецова, 11А",107236,Свобод. назнач.,63.08,1,22,+79827229245
https://cian.ru/rent/commercial/324352238/,"Свердловская область, Екатеринбург, р-н Центр",30000,Офис,23.0,2,3,+79126219079
https://cian.ru/rent/commercial/324356998/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Автовокзал, ул. Белинского, 222",42000,Свобод. назнач.,35.0,3,18,+79122058349
https://cian.ru/rent/commercial/324358803/,"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Шарташский рынок, ул. Куйбышева, 82А",22100,Офис,17.0,3,4,+79122115886
https://cian.ru/rent/commercial/324367447/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, мкр. Юго-Западный, ул. Репина, 90",100000,Офис,100.0,3,3,+79827324467
https://cian.ru/rent/commercial/324371540/,"Свердловская область, Екатеринбург, р-н Академический, мкр. УНЦ, ул. Краснолесья, 49",43000,Офис,37.6,1,5,+79193806725
https://cian.ru/rent/commercial/324375382/,"Свердловская область, Екатеринбург, р-н Центр, ул. Шейнкмана, 9",74750,Офис,57.5,8,10,+79826117935
https://cian.ru/rent/commercial/324375853/,"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Парковый, ул. Ткачей, 23",98610,Офис,51.9,5,23,+79826117935
https://cian.ru/rent/commercial/324376379/,"Свердловская область, Екатеринбург, р-н Октябрьский, ул. Белинского, 76",56210,Офис,51.1,3,5,+79122317892
